1440662432570, 72, 2, 27-Aug-2015-11-00
1440662492570, 73, 2, 27-Aug-2015-11-01
1440662552570, 74, 1, 27-Aug-2015-11-02
1440662612571, 76, 1, 27-Aug-2015-11-03
1440662672571, 77, 0, 27-Aug-2015-11-04
1440662732571, 77, 2, 27-Aug-2015-11-05
1440662792572, 81, 3, 27-Aug-2015-11-06
1440662852572, 83, 1, 27-Aug-2015-11-07
1440662912573, 84, 2, 27-Aug-2015-11-08
1440662972573, 84, 0, 27-Aug-2015-11-09
1440663032574, 81, 4, 27-Aug-2015-11-10
1440663092574, 80, 0, 27-Aug-2015-11-11
1440663152574, 87, 1, 27-Aug-2015-11-12
1440663212575, 87, 0, 27-Aug-2015-11-13
1440663272575, 84, 0, 27-Aug-2015-11-14
1440663332576, 89, 3, 27-Aug-2015-11-15
1440663392576, 92, 0, 27-Aug-2015-11-16
1440663452577, 92, 0, 27-Aug-2015-11-17
1440663512577, 96, 1, 27-Aug-2015-11-18
1440663572577, 98, 0, 27-Aug-2015-11-19
1440663632578, 97, 0, 27-Aug-2015-11-20
1440663692578, 99, 3, 27-Aug-2015-11-21
1440663752579, 96, 0, 27-Aug-2015-11-22
1440663812579, 94, 0, 27-Aug-2015-11-23
1440663872580, 95, 1, 27-Aug-2015-11-24
1440663932580, 97, 1, 27-Aug-2015-11-25
1440663992580, 98, 0, 27-Aug-2015-11-26
1440664052581, 100, 1, 27-Aug-2015-11-27
1440664112581, 99, 0, 27-Aug-2015-11-28
1440664172582, 103, 2, 27-Aug-2015-11-29
1440664232582, 102, 3, 27-Aug-2015-11-30
1440664292583, 101, 2, 27-Aug-2015-11-31
1440664352583, 103, 3, 27-Aug-2015-11-32
1440664412583, 99, 2, 27-Aug-2015-11-33
1440664472584, 103, 0, 27-Aug-2015-11-34
1440664532584, 102, 3, 27-Aug-2015-11-35
1440664592585, 106, 1, 27-Aug-2015-11-36
1440664652585, 107, 1, 27-Aug-2015-11-37
1440664712586, 105, 0, 27-Aug-2015-11-38
1440664772586, 102, 2, 27-Aug-2015-11-39
1440664832586, 104, 2, 27-Aug-2015-11-40
1440664892587, 103, 0, 27-Aug-2015-11-41
1440664952587, 102, 2, 27-Aug-2015-11-42
1440665012588, 102, 0, 27-Aug-2015-11-43
1440665072588, 102, 0, 27-Aug-2015-11-44
1440665132589, 97, 2, 27-Aug-2015-11-45
1440665192589, 98, 0, 27-Aug-2015-11-46
1440665252590, 99, 0, 27-Aug-2015-11-47
1440665312590, 102, 1, 27-Aug-2015-11-48
1440665372590, 99, 1, 27-Aug-2015-11-49
1440665432591, 103, 0, 27-Aug-2015-11-50
1440665492591, 97, 4, 27-Aug-2015-11-51
1440665552592, 96, 1, 27-Aug-2015-11-52
1440665612592, 98, 2, 27-Aug-2015-11-53
1440665672593, 100, 0, 27-Aug-2015-11-54
1440665732593, 100, 2, 27-Aug-2015-11-55
1440665792593, 105, 0, 27-Aug-2015-11-56
1440665852594, 102, 0, 27-Aug-2015-11-57
1440665912594, 104, 0, 27-Aug-2015-11-58
1440665972595, 105, 0, 27-Aug-2015-11-59
1440666032595, 109, 3, 27-Aug-2015-12-00
1440666092596, 113, 8, 27-Aug-2015-12-01
1440666152596, 109, 2, 27-Aug-2015-12-02
1440666212596, 107, 0, 27-Aug-2015-12-03
1440666272597, 107, 2, 27-Aug-2015-12-04
1440666332597, 107, 1, 27-Aug-2015-12-05
1440666392598, 111, 0, 27-Aug-2015-12-06
1440666452598, 112, 0, 27-Aug-2015-12-07
1440666512599, 114, 0, 27-Aug-2015-12-08
1440666572599, 112, 1, 27-Aug-2015-12-09
1440666632599, 110, 2, 27-Aug-2015-12-10
1440666692600, 107, 1, 27-Aug-2015-12-11
1440666752600, 108, 2, 27-Aug-2015-12-12
1440666812601, 105, 1, 27-Aug-2015-12-13
1440666872601, 107, 1, 27-Aug-2015-12-14
1440666932602, 96, 3, 27-Aug-2015-12-15
1440666992602, 96, 0, 27-Aug-2015-12-16
1440667052602, 97, 1, 27-Aug-2015-12-17
1440667112603, 100, 1, 27-Aug-2015-12-18
1440667172603, 97, 3, 27-Aug-2015-12-19
1440667232604, 93, 0, 27-Aug-2015-12-20
1440667292604, 86, 0, 27-Aug-2015-12-21
1440667352605, 91, 1, 27-Aug-2015-12-22
1440667412605, 88, 2, 27-Aug-2015-12-23
1440667472605, 86, 1, 27-Aug-2015-12-24
1440667532605, 88, 1, 27-Aug-2015-12-25
1440667592605, 84, 0, 27-Aug-2015-12-26
1440667652606, 81, 0, 27-Aug-2015-12-27
1440667712606, 78, 0, 27-Aug-2015-12-28
1440667772607, 78, 0, 27-Aug-2015-12-29
1440667832607, 78, 3, 27-Aug-2015-12-30
1440667892608, 80, 1, 27-Aug-2015-12-31
1440667952608, 78, 2, 27-Aug-2015-12-32
1440668012608, 79, 1, 27-Aug-2015-12-33
1440668072609, 77, 0, 27-Aug-2015-12-34
1440668132609, 77, 3, 27-Aug-2015-12-35
1440668192610, 85, 2, 27-Aug-2015-12-36
1440668252610, 85, 2, 27-Aug-2015-12-37
1440668312611, 87, 1, 27-Aug-2015-12-38
1440668372611, 87, 1, 27-Aug-2015-12-39
1440668432611, 90, 0, 27-Aug-2015-12-40
1440668492612, 95, 0, 27-Aug-2015-12-41
1440668552612, 97, 2, 27-Aug-2015-12-42
1440668612613, 94, 0, 27-Aug-2015-12-43
1440668672614, 96, 0, 27-Aug-2015-12-44
1440668732615, 89, 2, 27-Aug-2015-12-45
1440668792615, 91, 2, 27-Aug-2015-12-46
1440668852615, 87, 1, 27-Aug-2015-12-47
1440668912616, 84, 1, 27-Aug-2015-12-48
1440668972616, 84, 0, 27-Aug-2015-12-49
1440669032617, 81, 2, 27-Aug-2015-12-50
1440669092617, 80, 0, 27-Aug-2015-12-51
1440669152618, 83, 0, 27-Aug-2015-12-52
1440669212618, 83, 0, 27-Aug-2015-12-53
1440669272618, 78, 0, 27-Aug-2015-12-54
1440669332619, 80, 1, 27-Aug-2015-12-55
1440669392619, 72, 0, 27-Aug-2015-12-56
1440669452620, 70, 1, 27-Aug-2015-12-57
1440669512620, 76, 1, 27-Aug-2015-12-58
1440669572621, 75, 0, 27-Aug-2015-12-59
1440669632621, 80, 2, 27-Aug-2015-13-00
1440669692621, 79, 7, 27-Aug-2015-13-01
1440669752622, 75, 0, 27-Aug-2015-13-02
1440669812622, 78, 2, 27-Aug-2015-13-03
1440669872623, 77, 1, 27-Aug-2015-13-04
1440669932623, 80, 1, 27-Aug-2015-13-05
1440669992624, 77, 0, 27-Aug-2015-13-06
1440670052624, 83, 1, 27-Aug-2015-13-07
1440670112624, 85, 1, 27-Aug-2015-13-08
1440670172624, 88, 0, 27-Aug-2015-13-09
1440670232624, 90, 2, 27-Aug-2015-13-10
1440670292625, 92, 0, 27-Aug-2015-13-11
1440670352625, 90, 1, 27-Aug-2015-13-12
1440670412626, 94, 1, 27-Aug-2015-13-13
1440670472626, 95, 1, 27-Aug-2015-13-14
1440670532627, 98, 4, 27-Aug-2015-13-15
1440670592627, 97, 0, 27-Aug-2015-13-16
1440670652627, 96, 0, 27-Aug-2015-13-17
1440670712628, 96, 1, 27-Aug-2015-13-18
1440670772628, 94, 0, 27-Aug-2015-13-19
1440670832629, 95, 3, 27-Aug-2015-13-20
1440670892629, 95, 1, 27-Aug-2015-13-21
1440670952630, 90, 1, 27-Aug-2015-13-22
1440671012630, 95, 0, 27-Aug-2015-13-23
1440671072630, 96, 2, 27-Aug-2015-13-24
1440671132631, 96, 0, 27-Aug-2015-13-25
1440671192631, 92, 1, 27-Aug-2015-13-26
1440671252632, 94, 0, 27-Aug-2015-13-27
1440671312632, 94, 0, 27-Aug-2015-13-28
1440671372633, 96, 0, 27-Aug-2015-13-29
1440671432633, 94, 2, 27-Aug-2015-13-30
1440671492633, 95, 4, 27-Aug-2015-13-31
1440671552634, 91, 1, 27-Aug-2015-13-32
1440671612634, 92, 0, 27-Aug-2015-13-33
1440671672635, 94, 0, 27-Aug-2015-13-34
1440671732635, 91, 2, 27-Aug-2015-13-35
1440671792636, 87, 0, 27-Aug-2015-13-36
1440671852636, 85, 1, 27-Aug-2015-13-37
1440671912636, 83, 1, 27-Aug-2015-13-38
1440671972637, 83, 2, 27-Aug-2015-13-39
1440672032637, 85, 0, 27-Aug-2015-13-40
1440672092638, 91, 2, 27-Aug-2015-13-41
1440672152638, 91, 1, 27-Aug-2015-13-42
1440672212639, 92, 1, 27-Aug-2015-13-43
1440672272639, 91, 0, 27-Aug-2015-13-44
1440672332639, 94, 4, 27-Aug-2015-13-45
1440672392639, 94, 0, 27-Aug-2015-13-46
1440672452639, 94, 1, 27-Aug-2015-13-47
1440672512640, 93, 1, 27-Aug-2015-13-48
1440672572640, 94, 0, 27-Aug-2015-13-49
1440672632641, 92, 1, 27-Aug-2015-13-50
1440672692641, 101, 0, 27-Aug-2015-13-51
1440672752642, 105, 0, 27-Aug-2015-13-52
1440672812642, 107, 1, 27-Aug-2015-13-53
1440672872642, 110, 2, 27-Aug-2015-13-54
1440672932643, 117, 1, 27-Aug-2015-13-55
1440672992643, 111, 1, 27-Aug-2015-13-56
1440673052644, 111, 1, 27-Aug-2015-13-57
1440673112644, 111, 0, 27-Aug-2015-13-58
1440673172645, 107, 0, 27-Aug-2015-13-59
1440673232645, 108, 4, 27-Aug-2015-14-00
1440673292645, 107, 1, 27-Aug-2015-14-01
1440673352646, 106, 1, 27-Aug-2015-14-02
